slug,date,open,high,low,close,currency
USD/CNY,2015/6/29,6.199,6.1993,6.1988,6.199,CNY
USD/CNY,2015/6/30,6.1988,6.1988,6.191,6.1988,CNY
USD/CNY,2015/7/1,6.191,6.1926,6.1906,6.191,CNY
USD/CNY,2015/7/2,6.1915,6.1963,6.1915,6.1915,CNY
USD/CNY,2015/7/3,6.1947,6.1963,6.1935,6.1947,CNY
USD/CNY,2015/7/6,6.1957,6.1992,6.1957,6.1957,CNY
USD/CNY,2015/7/7,6.1992,6.2,6.1989,6.1992,CNY
USD/CNY,2015/7/8,6.2,6.2,6.1988,6.2,CNY
USD/CNY,2015/7/9,6.199,6.199,6.1973,6.199,CNY
USD/CNY,2015/7/10,6.1988,6.1993,6.1978,6.1988,CNY
USD/CNY,2015/7/13,6.1993,6.1993,6.1981,6.1993,CNY
USD/CNY,2015/7/14,6.1984,6.1991,6.1982,6.1984,CNY
USD/CNY,2015/7/15,6.1989,6.1993,6.1984,6.1989,CNY
USD/CNY,2015/7/16,6.1992,6.1997,6.1991,6.1992,CNY
USD/CNY,2015/7/17,6.1995,6.1995,6.1991,6.1995,CNY
USD/CNY,2015/7/20,6.1995,6.1998,6.1995,6.1995,CNY
USD/CNY,2015/7/21,6.1998,6.1998,6.1996,6.1998,CNY
USD/CNY,2015/7/22,6.1996,6.1996,6.1986,6.1996,CNY
USD/CNY,2015/7/23,6.1994,6.2006,6.1994,6.1994,CNY
USD/CNY,2015/7/24,6.1995,6.2003,6.1993,6.1995,CNY
USD/CNY,2015/7/27,6.1996,6.1998,6.1991,6.1996,CNY
USD/CNY,2015/7/28,6.1995,6.1996,6.1993,6.1995,CNY
USD/CNY,2015/7/29,6.1994,6.1994,6.1985,6.1994,CNY
USD/CNY,2015/7/30,6.199,6.1997,6.199,6.199,CNY
USD/CNY,2015/7/31,6.1997,6.1998,6.1996,6.1997,CNY
USD/CNY,2015/8/3,6.1998,6.1998,6.1996,6.1998,CNY
USD/CNY,2015/8/4,6.1997,6.1997,6.1991,6.1997,CNY
USD/CNY,2015/8/5,6.1996,6.1999,6.1996,6.1996,CNY
USD/CNY,2015/8/6,6.1997,6.2005,6.1996,6.1997,CNY
USD/CNY,2015/8/7,6.1997,6.1998,6.1996,6.1997,CNY
USD/CNY,2015/8/10,6.1997,6.1999,6.1997,6.1997,CNY
USD/CNY,2015/8/11,6.1997,6.3177,6.1997,6.1997,CNY
USD/CNY,2015/8/12,6.3149,6.4374,6.3149,6.3149,CNY
USD/CNY,2015/8/13,6.377,6.4345,6.377,6.377,CNY
USD/CNY,2015/8/14,6.3889,6.392,6.381,6.3889,CNY
USD/CNY,2015/8/17,6.3818,6.3857,6.3818,6.3818,CNY
USD/CNY,2015/8/18,6.3847,6.4047,6.3781,6.3847,CNY
USD/CNY,2015/8/19,6.3838,6.391,6.3838,6.3838,CNY
USD/CNY,2015/8/20,6.3858,6.3895,6.3745,6.3858,CNY
USD/CNY,2015/8/21,6.379,6.3896,6.3785,6.379,CNY
USD/CNY,2015/8/24,6.3789,6.3944,6.3789,6.3789,CNY
USD/CNY,2015/8/25,6.3944,6.41,6.3944,6.3944,CNY
USD/CNY,2015/8/26,6.4029,6.4149,6.396,6.4029,CNY
USD/CNY,2015/8/27,6.401,6.406,6.3933,6.401,CNY
USD/CNY,2015/8/28,6.3953,6.3953,6.3762,6.3953,CNY
USD/CNY,2015/8/31,6.3785,6.3785,6.3663,6.3785,CNY
USD/CNY,2015/9/1,6.3664,6.3664,6.3543,6.3664,CNY
USD/CNY,2015/9/2,6.3545,6.3553,6.3457,6.3545,CNY
USD/CNY,2015/9/3,6.3459,6.3459,6.3459,6.3459,CNY
USD/CNY,2015/9/4,6.3459,6.3459,6.3459,6.3459,CNY
USD/CNY,2015/9/7,6.3459,6.3613,6.3459,6.3459,CNY
USD/CNY,2015/9/8,6.3559,6.3611,6.352,6.3559,CNY
USD/CNY,2015/9/9,6.3572,6.368,6.354,6.3572,CNY
USD/CNY,2015/9/10,6.3678,6.3764,6.361,6.3678,CNY
USD/CNY,2015/9/11,6.3672,6.3672,6.3567,6.3672,CNY
USD/CNY,2015/9/14,6.365,6.365,6.3578,6.365,CNY
USD/CNY,2015/9/15,6.3579,6.36,6.356,6.3579,CNY
USD/CNY,2015/9/16,6.36,6.3633,6.3591,6.36,CNY
USD/CNY,2015/9/17,6.3609,6.3609,6.3557,6.3609,CNY
USD/CNY,2015/9/18,6.356,6.356,6.3509,6.356,CNY
USD/CNY,2015/9/21,6.3543,6.3593,6.3543,6.3543,CNY
USD/CNY,2015/9/22,6.3591,6.366,6.3591,6.3591,CNY
USD/CNY,2015/9/23,6.366,6.3742,6.366,6.366,CNY
USD/CNY,2015/9/24,6.3737,6.3737,6.3672,6.3737,CNY
USD/CNY,2015/9/25,6.3733,6.3733,6.3638,6.3733,CNY
USD/CNY,2015/9/28,6.3641,6.3641,6.3588,6.3641,CNY
USD/CNY,2015/9/29,6.3588,6.3589,6.3526,6.3588,CNY
USD/CNY,2015/9/30,6.3536,6.3538,6.3439,6.3536,CNY
USD/CNY,2015/10/1,6.3471,6.3471,6.3461,6.3471,CNY
USD/CNY,2015/10/2,6.3461,6.3461,6.3461,6.3461,CNY
USD/CNY,2015/10/5,6.3461,6.3461,6.3461,6.3461,CNY
USD/CNY,2015/10/6,6.3461,6.3461,6.3461,6.3461,CNY
USD/CNY,2015/10/7,6.3461,6.3461,6.3461,6.3461,CNY
USD/CNY,2015/10/8,6.3461,6.3461,6.3392,6.3461,CNY
USD/CNY,2015/10/9,6.3435,6.3435,6.3353,6.3435,CNY
USD/CNY,2015/10/12,6.3353,6.3353,6.3094,6.3353,CNY
USD/CNY,2015/10/13,6.313,6.3329,6.313,6.313,CNY
USD/CNY,2015/10/14,6.3323,6.3378,6.3323,6.3323,CNY
USD/CNY,2015/10/15,6.3377,6.3383,6.3314,6.3377,CNY
USD/CNY,2015/10/16,6.3362,6.3486,6.3362,6.3362,CNY
USD/CNY,2015/10/19,6.3426,6.3535,6.3426,6.3426,CNY
USD/CNY,2015/10/20,6.3501,6.3585,6.3359,6.3501,CNY
USD/CNY,2015/10/21,6.3384,6.3393,6.333,6.3384,CNY
USD/CNY,2015/10/22,6.3393,6.348,6.3356,6.3393,CNY
USD/CNY,2015/10/23,6.348,6.351,6.3391,6.348,CNY
USD/CNY,2015/10/26,6.3391,6.3432,6.3391,6.3391,CNY
USD/CNY,2015/10/27,6.3432,6.3432,6.3383,6.3432,CNY
USD/CNY,2015/10/28,6.3432,6.3493,6.3432,6.3432,CNY
USD/CNY,2015/10/29,6.3493,6.3501,6.3431,6.3493,CNY
USD/CNY,2015/10/30,6.3467,6.3467,6.3081,6.3467,CNY
USD/CNY,2015/11/2,6.3081,6.3357,6.3081,6.3081,CNY
USD/CNY,2015/11/3,6.3274,6.3313,6.3241,6.3274,CNY
USD/CNY,2015/11/4,6.3261,6.3328,6.3225,6.3261,CNY
USD/CNY,2015/11/5,6.3259,6.3364,6.3259,6.3259,CNY
USD/CNY,2015/11/6,6.3362,6.3444,6.3362,6.3362,CNY
USD/CNY,2015/11/9,6.3431,6.3522,6.3431,6.3431,CNY
USD/CNY,2015/11/10,6.3522,6.3522,6.3468,6.3522,CNY
USD/CNY,2015/11/11,6.3518,6.3582,6.3494,6.3518,CNY
USD/CNY,2015/11/12,6.3575,6.3593,6.3554,6.3575,CNY
USD/CNY,2015/11/13,6.3593,6.3664,6.3589,6.3593,CNY
USD/CNY,2015/11/16,6.3638,6.3638,6.3527,6.3638,CNY
USD/CNY,2015/11/17,6.3612,6.3686,6.3589,6.3612,CNY
USD/CNY,2015/11/18,6.3686,6.3752,6.3686,6.3686,CNY
USD/CNY,2015/11/19,6.3749,6.3749,6.3645,6.3749,CNY
USD/CNY,2015/11/20,6.373,6.375,6.3697,6.373,CNY
USD/CNY,2015/11/23,6.375,6.381,6.375,6.375,CNY
USD/CNY,2015/11/24,6.3793,6.3802,6.3777,6.3793,CNY
USD/CNY,2015/11/25,6.3798,6.3798,6.3774,6.3798,CNY
USD/CNY,2015/11/26,6.3792,6.3798,6.379,6.3792,CNY
USD/CNY,2015/11/27,6.3796,6.3876,6.3796,6.3796,CNY
USD/CNY,2015/11/30,6.385,6.3886,6.385,6.385,CNY
USD/CNY,2015/12/1,6.3882,6.3889,6.3881,6.3882,CNY
USD/CNY,2015/12/2,6.3888,6.3888,6.3877,6.3888,CNY
USD/CNY,2015/12/3,6.3888,6.3893,6.3875,6.3888,CNY
USD/CNY,2015/12/4,6.3875,6.393,6.3795,6.3875,CNY
USD/CNY,2015/12/7,6.3911,6.3984,6.3911,6.3911,CNY
USD/CNY,2015/12/8,6.3982,6.4084,6.3982,6.3982,CNY
USD/CNY,2015/12/9,6.4072,6.418,6.4072,6.4072,CNY
USD/CNY,2015/12/10,6.418,6.4301,6.418,6.418,CNY
USD/CNY,2015/12/11,6.4278,6.4453,6.4278,6.4278,CNY
USD/CNY,2015/12/14,6.4453,6.4491,6.4453,6.4453,CNY
USD/CNY,2015/12/15,6.449,6.4592,6.4473,6.449,CNY
USD/CNY,2015/12/16,6.451,6.4633,6.4489,6.451,CNY
USD/CNY,2015/12/17,6.4633,6.4737,6.4633,6.4633,CNY
USD/CNY,2015/12/18,6.4737,6.4737,6.4686,6.4737,CNY
USD/CNY,2015/12/21,6.4715,6.4715,6.4704,6.4715,CNY
USD/CNY,2015/12/22,6.4708,6.4708,6.4675,6.4708,CNY
USD/CNY,2015/12/23,6.4688,6.4688,6.4658,6.4688,CNY
USD/CNY,2015/12/24,6.4678,6.4697,6.4673,6.4678,CNY
USD/CNY,2015/12/25,6.4673,6.4673,6.4673,6.4673,CNY
USD/CNY,2015/12/28,6.4673,6.4787,6.4673,6.4673,CNY
USD/CNY,2015/12/29,6.4787,6.4787,6.4748,6.4787,CNY
USD/CNY,2015/12/30,6.4748,6.4812,6.4748,6.4748,CNY
USD/CNY,2015/12/31,6.4812,6.4848,6.4804,6.4812,CNY
USD/CNY,2016/1/1,6.4837,6.4837,6.4837,6.4837,CNY
USD/CNY,2016/1/4,6.4837,6.5256,6.4837,6.4837,CNY
USD/CNY,2016/1/5,6.5254,6.5254,6.5095,6.5254,CNY
USD/CNY,2016/1/6,6.5125,6.55,6.5125,6.5125,CNY
USD/CNY,2016/1/7,6.5467,6.585,6.5467,6.5467,CNY
USD/CNY,2016/1/8,6.5829,6.5865,6.5557,6.5829,CNY
USD/CNY,2016/1/11,6.5865,6.5865,6.5595,6.5865,CNY
USD/CNY,2016/1/12,6.5595,6.5695,6.556,6.5595,CNY
USD/CNY,2016/1/13,6.5625,6.5703,6.5625,6.5625,CNY
USD/CNY,2016/1/14,6.5654,6.5816,6.5654,6.5654,CNY
USD/CNY,2016/1/15,6.5802,6.5802,6.5739,6.5802,CNY
USD/CNY,2016/1/18,6.5749,6.5749,6.5684,6.5749,CNY
USD/CNY,2016/1/19,6.5689,6.5696,6.5653,6.5689,CNY
USD/CNY,2016/1/20,6.5686,6.5707,6.5684,6.5686,CNY
USD/CNY,2016/1/21,6.5684,6.5704,6.5684,6.5684,CNY
USD/CNY,2016/1/22,6.57,6.5705,6.5686,6.57,CNY
USD/CNY,2016/1/25,6.5691,6.5695,6.569,6.5691,CNY
USD/CNY,2016/1/26,6.5694,6.5738,6.5692,6.5694,CNY
USD/CNY,2016/1/27,6.5725,6.5725,6.5665,6.5725,CNY
USD/CNY,2016/1/28,6.5678,6.5682,6.5642,6.5678,CNY
USD/CNY,2016/1/29,6.5652,6.5688,6.5643,6.5652,CNY
USD/CNY,2016/2/1,6.5661,6.5691,6.5661,6.5661,CNY
USD/CNY,2016/2/2,6.5684,6.57,6.5684,6.5684,CNY
USD/CNY,2016/2/3,6.5698,6.5705,6.5665,6.5698,CNY
USD/CNY,2016/2/4,6.567,6.5689,6.5543,6.567,CNY
USD/CNY,2016/2/5,6.5548,6.5643,6.5548,6.5548,CNY
USD/CNY,2016/2/8,6.5639,6.5639,6.5639,6.5639,CNY
USD/CNY,2016/2/9,6.5639,6.5639,6.5639,6.5639,CNY
USD/CNY,2016/2/10,6.5639,6.5639,6.5639,6.5639,CNY
USD/CNY,2016/2/11,6.5639,6.5639,6.5639,6.5639,CNY
USD/CNY,2016/2/12,6.5639,6.5639,6.5639,6.5639,CNY
USD/CNY,2016/2/15,6.5639,6.5639,6.4819,6.5639,CNY
USD/CNY,2016/2/16,6.4862,6.5069,6.4862,6.4862,CNY
USD/CNY,2016/2/17,6.5069,6.5183,6.5069,6.5069,CNY
USD/CNY,2016/2/18,6.5183,6.5183,6.5055,6.5183,CNY
USD/CNY,2016/2/19,6.5088,6.5124,6.5088,6.5088,CNY
USD/CNY,2016/2/22,6.5124,6.5124,6.5093,6.5124,CNY
USD/CNY,2016/2/23,6.5118,6.5192,6.5118,6.5118,CNY
USD/CNY,2016/2/24,6.5171,6.5282,6.5171,6.5171,CNY
USD/CNY,2016/2/25,6.5217,6.5254,6.5217,6.5217,CNY
USD/CNY,2016/2/26,6.5235,6.5304,6.5188,6.5235,CNY
USD/CNY,2016/2/29,6.5304,6.545,6.5304,6.5304,CNY
USD/CNY,2016/3/1,6.544,6.544,6.5304,6.544,CNY
USD/CNY,2016/3/2,6.5421,6.5423,6.5396,6.5421,CNY
USD/CNY,2016/3/3,6.541,6.541,6.5215,6.541,CNY
USD/CNY,2016/3/4,6.5215,6.5215,6.4956,6.5215,CNY
USD/CNY,2016/3/7,6.4981,6.5098,6.4981,6.4981,CNY
USD/CNY,2016/3/8,6.5068,6.5068,6.4923,6.5068,CNY
USD/CNY,2016/3/9,6.4947,6.508,6.4947,6.4947,CNY
USD/CNY,2016/3/10,6.503,6.514,6.4986,6.503,CNY
USD/CNY,2016/3/11,6.4986,6.4986,6.4783,6.4986,CNY
USD/CNY,2016/3/14,6.4853,6.4915,6.4841,6.4853,CNY
USD/CNY,2016/3/15,6.49,6.5056,6.4882,6.49,CNY
USD/CNY,2016/3/16,6.5045,6.5155,6.5012,6.5045,CNY
USD/CNY,2016/3/17,6.512,6.512,6.463,6.512,CNY
USD/CNY,2016/3/18,6.465,6.4717,6.4525,6.465,CNY
USD/CNY,2016/3/21,6.4616,6.4763,6.4616,6.4616,CNY
USD/CNY,2016/3/22,6.4746,6.4867,6.4746,6.4746,CNY
USD/CNY,2016/3/23,6.4801,6.4991,6.4769,6.4801,CNY
USD/CNY,2016/3/24,6.4963,6.5083,6.4963,6.4963,CNY
USD/CNY,2016/3/25,6.5047,6.5047,6.5047,6.5047,CNY
USD/CNY,2016/3/28,6.5265,6.5265,6.4751,6.5265,CNY
USD/CNY,2016/3/29,6.5017,6.5146,6.4855,6.501,CNY
USD/CNY,2016/3/30,6.4979,6.4979,6.4551,6.5049,CNY
USD/CNY,2016/3/31,6.4551,6.458,6.439,6.4551,CNY
USD/CNY,2016/4/1,6.439,6.4695,6.439,6.439,CNY
USD/CNY,2016/4/4,6.4686,6.4686,6.4686,6.4686,CNY
USD/CNY,2016/4/5,6.4686,6.4686,6.458,6.4686,CNY
USD/CNY,2016/4/6,6.4673,6.4779,6.466,6.4673,CNY
USD/CNY,2016/4/7,6.4709,6.4709,6.453,6.4709,CNY
USD/CNY,2016/4/8,6.453,6.4696,6.453,6.453,CNY
USD/CNY,2016/4/11,6.4558,6.4628,6.4479,6.4558,CNY
USD/CNY,2016/4/12,6.4495,6.4622,6.4465,6.4495,CNY
USD/CNY,2016/4/13,6.4556,6.4684,6.4532,6.4556,CNY
USD/CNY,2016/4/14,6.4684,6.4776,6.4684,6.4684,CNY
USD/CNY,2016/4/15,6.4726,6.4775,6.4611,6.4726,CNY
USD/CNY,2016/4/18,6.4656,6.4709,6.4647,6.4656,CNY
USD/CNY,2016/4/19,6.4652,6.4665,6.4481,6.4652,CNY
USD/CNY,2016/4/20,6.4481,6.4616,6.4481,6.4481,CNY
USD/CNY,2016/4/21,6.4608,6.475,6.4608,6.4608,CNY
USD/CNY,2016/4/22,6.4719,6.491,6.4695,6.4719,CNY
USD/CNY,2016/4/25,6.491,6.4957,6.4823,6.491,CNY
USD/CNY,2016/4/26,6.483,6.4882,6.477,6.483,CNY
USD/CNY,2016/4/27,6.4835,6.4877,6.4787,6.4835,CNY
USD/CNY,2016/4/28,6.485,6.492,6.4648,6.485,CNY
USD/CNY,2016/4/29,6.4659,6.4783,6.4531,6.4659,CNY
USD/CNY,2016/5/2,6.4641,6.4641,6.4641,6.4641,CNY
USD/CNY,2016/5/3,6.4641,6.4818,6.4614,6.4641,CNY
USD/CNY,2016/5/4,6.4818,6.4953,6.4818,6.4818,CNY
USD/CNY,2016/5/5,6.4848,6.5,6.4848,6.4848,CNY
USD/CNY,2016/5/6,6.4935,6.4982,6.4877,6.4935,CNY
USD/CNY,2016/5/9,6.4902,6.5069,6.4902,6.4902,CNY
USD/CNY,2016/5/10,6.5069,6.5126,6.5046,6.5069,CNY
USD/CNY,2016/5/11,6.5083,6.5083,6.482,6.5083,CNY
USD/CNY,2016/5/12,6.482,6.5118,6.482,6.482,CNY
USD/CNY,2016/5/13,6.5068,6.5225,6.505,6.5068,CNY
USD/CNY,2016/5/16,6.522,6.522,6.5102,6.522,CNY
USD/CNY,2016/5/17,6.5213,6.5294,6.5144,6.5213,CNY
USD/CNY,2016/5/18,6.5104,6.529,6.5104,6.5186,CNY
USD/CNY,2016/5/19,6.5288,6.5404,6.5288,6.5288,CNY
USD/CNY,2016/5/20,6.537,6.5373,6.5307,6.537,CNY
USD/CNY,2016/5/23,6.5367,6.546,6.5367,6.5367,CNY
USD/CNY,2016/5/24,6.5457,6.5475,6.54,6.5457,CNY
USD/CNY,2016/5/25,6.5472,6.5546,6.5441,6.5472,CNY
USD/CNY,2016/5/26,6.5441,6.551,6.5405,6.5441,CNY
USD/CNY,2016/5/27,6.547,6.5555,6.5436,6.547,CNY
USD/CNY,2016/5/30,6.5533,6.5733,6.5533,6.5533,CNY
USD/CNY,2016/5/31,6.5733,6.5754,6.5638,6.5733,CNY
USD/CNY,2016/6/1,6.5729,6.584,6.5651,6.5729,CNY
USD/CNY,2016/6/2,6.5651,6.5745,6.5651,6.5651,CNY
USD/CNY,2016/6/3,6.5745,6.578,6.5548,6.5745,CNY
USD/CNY,2016/6/6,6.5548,6.557,6.5538,6.5548,CNY
USD/CNY,2016/6/7,6.5538,6.5633,6.5538,6.5538,CNY
USD/CNY,2016/6/8,6.5615,6.5618,6.5518,6.5615,CNY
USD/CNY,2016/6/9,6.5525,6.5525,6.552,6.5525,CNY
USD/CNY,2016/6/10,6.552,6.552,6.552,6.552,CNY
USD/CNY,2016/6/13,6.552,6.5778,6.552,6.552,CNY
USD/CNY,2016/6/14,6.5757,6.5865,6.5691,6.5757,CNY
USD/CNY,2016/6/15,6.5865,6.5945,6.5688,6.5865,CNY
USD/CNY,2016/6/16,6.5718,6.582,6.563,6.5718,CNY
USD/CNY,2016/6/17,6.582,6.5835,6.5716,6.582,CNY
USD/CNY,2016/6/20,6.5784,6.5784,6.5625,6.5784,CNY
USD/CNY,2016/6/21,6.5671,6.5825,6.5649,6.5671,CNY
USD/CNY,2016/6/22,6.5803,6.5833,6.5631,6.5803,CNY
USD/CNY,2016/6/23,6.5675,6.572,6.5614,6.5675,CNY
USD/CNY,2016/6/24,6.5673,6.617,6.5673,6.5673,CNY
USD/CNY,2016/6/27,6.6118,6.6416,6.6118,6.6118,CNY
USD/CNY,2016/6/28,6.6416,6.6429,6.6342,6.6416,CNY
USD/CNY,2016/6/29,6.6381,6.6439,6.6268,6.6381,CNY
USD/CNY,2016/6/30,6.6268,6.6442,6.6268,6.6268,CNY
USD/CNY,2016/7/1,6.6381,6.6518,6.6381,6.6381,CNY
USD/CNY,2016/7/4,6.6457,6.6571,6.6457,6.6457,CNY
USD/CNY,2016/7/5,6.6553,6.6697,6.6553,6.6553,CNY
USD/CNY,2016/7/6,6.6697,6.6854,6.6697,6.6697,CNY
USD/CNY,2016/7/7,6.683,6.683,6.6705,6.683,CNY
USD/CNY,2016/7/8,6.6711,6.681,6.6711,6.6711,CNY
USD/CNY,2016/7/11,6.6781,6.6839,6.6777,6.6781,CNY
USD/CNY,2016/7/12,6.6839,6.6839,6.6732,6.6839,CNY
USD/CNY,2016/7/13,6.6786,6.6826,6.6714,6.6786,CNY
USD/CNY,2016/7/14,6.6763,6.6782,6.6736,6.6763,CNY
USD/CNY,2016/7/15,6.6736,6.6788,6.6706,6.6736,CNY
USD/CNY,2016/7/18,6.6748,6.7075,6.6654,6.6761,CNY
USD/CNY,2016/7/19,6.7043,6.7081,6.6829,6.7046,CNY
USD/CNY,2016/7/20,6.6951,6.7002,6.6695,6.6954,CNY
USD/CNY,2016/7/21,6.6775,6.6926,6.6611,6.6766,CNY
USD/CNY,2016/7/22,6.6742,6.6827,6.6622,6.6744,CNY
USD/CNY,2016/7/25,6.6948,6.7054,6.6735,6.6939,CNY
USD/CNY,2016/7/26,6.6794,6.6823,6.6622,6.6793,CNY
USD/CNY,2016/7/27,6.6685,6.6892,6.6619,6.6697,CNY
USD/CNY,2016/7/28,6.668,6.6724,6.6506,6.6668,CNY
USD/CNY,2016/7/29,6.6558,6.6621,6.628,6.6561,CNY
USD/CNY,2016/8/1,6.6424,6.6485,6.609,6.6423,CNY
USD/CNY,2016/8/2,6.642,6.6502,6.622,6.6415,CNY
USD/CNY,2016/8/3,6.6278,6.6375,6.6135,6.6287,CNY
USD/CNY,2016/8/4,6.6305,6.6484,6.6272,6.6308,CNY
USD/CNY,2016/8/5,6.6385,6.6612,6.6318,6.6387,CNY
USD/CNY,2016/8/8,6.6745,6.6783,6.6557,6.6737,CNY
USD/CNY,2016/8/9,6.6603,6.6652,6.6514,6.6604,CNY
USD/CNY,2016/8/10,6.6528,6.6563,6.6253,6.6552,CNY
USD/CNY,2016/8/11,6.6386,6.6457,6.6204,6.6392,CNY
USD/CNY,2016/8/12,6.6252,6.6564,6.6242,6.626,CNY
USD/CNY,2016/8/15,6.6459,6.6544,6.631,6.6449,CNY
USD/CNY,2016/8/16,6.6349,6.6413,6.6058,6.6354,CNY
USD/CNY,2016/8/17,6.6242,6.6388,6.6171,6.6248,CNY
USD/CNY,2016/8/18,6.633,6.6389,6.6152,6.634,CNY
USD/CNY,2016/8/19,6.6109,6.6592,6.6109,6.612,CNY
USD/CNY,2016/8/22,6.6365,6.683,6.6344,6.6344,CNY
USD/CNY,2016/8/23,6.6481,6.6562,6.6347,6.6475,CNY
USD/CNY,2016/8/24,6.6389,6.6609,6.633,6.6408,CNY
USD/CNY,2016/8/25,6.6598,6.6615,6.6496,6.6584,CNY
USD/CNY,2016/8/26,6.6578,6.6736,6.6492,6.6594,CNY
USD/CNY,2016/8/29,6.6788,6.685,6.6671,6.6789,CNY
USD/CNY,2016/8/30,6.6762,6.6826,6.6653,6.6752,CNY
USD/CNY,2016/8/31,6.6804,6.6829,6.6682,6.6804,CNY
USD/CNY,2016/9/1,6.6778,6.6816,6.6697,6.6776,CNY
USD/CNY,2016/9/2,6.6673,6.6859,6.6673,6.6682,CNY
USD/CNY,2016/9/5,6.6789,6.6884,6.6718,6.6798,CNY
USD/CNY,2016/9/6,6.6762,6.6862,6.6666,6.6759,CNY
USD/CNY,2016/9/7,6.6774,6.6793,6.6551,6.6743,CNY
USD/CNY,2016/9/8,6.6638,6.6692,6.6491,6.6626,CNY
USD/CNY,2016/9/9,6.6628,6.6971,6.66,6.6628,CNY
USD/CNY,2016/9/12,6.6806,6.6909,6.6728,6.6799,CNY
USD/CNY,2016/9/13,6.678,6.6837,6.6692,6.6787,CNY
USD/CNY,2016/9/14,6.6764,6.6865,6.6634,6.6764,CNY
USD/CNY,2016/9/15,6.6743,6.6893,6.6676,6.6732,CNY
USD/CNY,2016/9/16,6.669,6.6934,6.6667,6.6712,CNY
USD/CNY,2016/9/19,6.6707,6.7315,6.662,6.6707,CNY
USD/CNY,2016/9/20,6.6675,6.6761,6.6576,6.6662,CNY
USD/CNY,2016/9/21,6.6698,6.6769,6.666,6.6695,CNY
USD/CNY,2016/9/22,6.6698,6.6787,6.6417,6.6736,CNY
USD/CNY,2016/9/23,6.6632,6.6734,6.6534,6.6638,CNY
USD/CNY,2016/9/26,6.6575,6.6744,6.655,6.6572,CNY
USD/CNY,2016/9/27,6.6663,6.6734,6.6614,6.6677,CNY
USD/CNY,2016/9/28,6.6691,6.6873,6.6641,6.6698,CNY
USD/CNY,2016/9/29,6.6735,6.6765,6.6607,6.6752,CNY
USD/CNY,2016/9/30,6.6693,6.6782,6.6626,6.6687,CNY
USD/CNY,2016/10/3,6.6364,6.68,6.6345,6.6381,CNY
USD/CNY,2016/10/4,6.6732,6.6952,6.6655,6.6732,CNY
USD/CNY,2016/10/5,6.6711,6.6761,6.6553,6.6708,CNY
USD/CNY,2016/10/6,6.674,6.6885,6.6658,6.673,CNY
USD/CNY,2016/10/7,6.6748,6.6786,6.6651,6.6737,CNY
USD/CNY,2016/10/10,6.6768,6.7111,6.6721,6.6769,CNY
USD/CNY,2016/10/11,6.7066,6.726,6.7049,6.7077,CNY
USD/CNY,2016/10/12,6.7219,6.7257,6.708,6.7235,CNY
USD/CNY,2016/10/13,6.7189,6.7332,6.7146,6.7188,CNY
USD/CNY,2016/10/14,6.7294,6.7322,6.7104,6.7293,CNY
USD/CNY,2016/10/17,6.7332,6.7434,6.7278,6.731,CNY
USD/CNY,2016/10/18,6.734,6.747,6.7217,6.7315,CNY
USD/CNY,2016/10/19,6.7397,6.7506,6.7308,6.743,CNY
USD/CNY,2016/10/20,6.7347,6.7489,6.7235,6.7354,CNY
USD/CNY,2016/10/21,6.7436,6.7704,6.7417,6.743,CNY
USD/CNY,2016/10/24,6.7646,6.7789,6.7587,6.7663,CNY
USD/CNY,2016/10/25,6.7741,6.7847,6.7659,6.7762,CNY
USD/CNY,2016/10/26,6.7801,6.786,6.761,6.7806,CNY
USD/CNY,2016/10/27,6.7696,6.7878,6.7676,6.7697,CNY
USD/CNY,2016/10/28,6.7828,6.7863,6.7691,6.7848,CNY
USD/CNY,2016/10/31,6.7834,6.7837,6.7599,6.7834,CNY
USD/CNY,2016/11/1,6.775,6.7809,6.7621,6.7746,CNY
USD/CNY,2016/11/2,6.767,6.7672,6.7496,6.7663,CNY
USD/CNY,2016/11/3,6.7471,6.7669,6.7471,6.7471,CNY
USD/CNY,2016/11/4,6.7655,6.7658,6.7473,6.7662,CNY
USD/CNY,2016/11/7,6.7555,6.779,6.7465,6.7555,CNY
USD/CNY,2016/11/8,6.7734,6.791,6.7666,6.7741,CNY
USD/CNY,2016/11/9,6.7854,6.7895,6.754,6.7848,CNY
USD/CNY,2016/11/10,6.7782,6.8029,6.7758,6.7787,CNY
USD/CNY,2016/11/11,6.803,6.8167,6.7886,6.8017,CNY
USD/CNY,2016/11/14,6.8051,6.8507,6.8025,6.8051,CNY
USD/CNY,2016/11/15,6.8467,6.8622,6.8339,6.8457,CNY
USD/CNY,2016/11/16,6.8576,6.8825,6.8462,6.8581,CNY
USD/CNY,2016/11/17,6.7892,6.8802,6.7809,6.7892,CNY
USD/CNY,2016/11/18,6.8772,6.8927,6.8683,6.8766,CNY
USD/CNY,2016/11/21,6.8921,6.9041,6.8734,6.8925,CNY
USD/CNY,2016/11/22,6.8878,6.8968,6.8755,6.8889,CNY
USD/CNY,2016/11/23,6.8891,6.9192,6.8828,6.8893,CNY
USD/CNY,2016/11/24,6.9192,6.9235,6.9089,6.9102,CNY
USD/CNY,2016/11/25,6.9185,6.9233,6.9062,6.9182,CNY
USD/CNY,2016/11/28,6.9217,6.9218,6.8927,6.9217,CNY
USD/CNY,2016/11/29,6.9062,6.9112,6.881,6.9063,CNY
USD/CNY,2016/11/30,6.8977,6.9009,6.8744,6.8973,CNY
